x,y,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DAY,PROVINCE_CODE,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY,ELEVATION
-122.69002111111112,49.20832333333333,,,,,,27,BC,,,2023-10-27 00:00:00,,,13.3,0.0,,0.0,,,-1.8,4.7,PITT MEADOWS CS,,10,,11.1,25.0,,2023,1106178.2023.10.27,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,28,BC,,,2023-10-28 00:00:00,,,13.7,0.0,,0.0,,,-2.2,4.3,PITT MEADOWS CS,,10,,10.9,45.0,,2023,1106178.2023.10.28,1106178,,,,95.0,5.0
-122.69002111111112,49.20832333333333,,,,,,29,BC,,,2023-10-29 00:00:00,,,12.6,0.0,,0.0,,,-1.7,5.4,PITT MEADOWS CS,,10,,12.5,42.0,,2023,1106178.2023.10.29,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,30,BC,,,2023-10-30 00:00:00,,,11.9,0.0,,0.0,,,-1.5,6.1,PITT MEADOWS CS,,10,,13.8,43.0,,2023,1106178.2023.10.30,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,31,BC,,,2023-10-31 00:00:00,,,11.3,0.0,,0.0,,,-0.9,6.7,PITT MEADOWS CS,,10,,14.3,45.0,,2023,1106178.2023.10.31,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,1,BC,,,2023-11-01 00:00:00,,,10.3,0.0,,1.4,,,1.5,7.7,PITT MEADOWS CS,,11,,13.9,50.0,,2023,1106178.2023.11.1,1106178,,,,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,2,BC,,,2023-11-02 00:00:00,,,5.1,0.0,,32.7,,,8.2,12.9,PITT MEADOWS CS,,11,,17.6,68.0,,2023,1106178.2023.11.2,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,3,BC,,,2023-11-03 00:00:00,,,6.0,0.0,,1.2,,,9.9,12.0,PITT MEADOWS CS,,11,,14.2,78.0,,2023,1106178.2023.11.3,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,4,BC,,,2023-11-04 00:00:00,,,3.6,0.0,,24.1,,,10.4,14.4,PITT MEADOWS CS,,11,,18.4,66.0,,2023,1106178.2023.11.4,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,5,BC,,,2023-11-05 00:00:00,,,6.6,0.0,,3.6,,,9.1,11.4,PITT MEADOWS CS,,11,,13.8,79.0,,2023,1106178.2023.11.5,1106178,,,,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,6,BC,,,2023-11-06 00:00:00,,,7.3,0.0,,7.5,,,9.4,10.7,PITT MEADOWS CS,,11,,11.9,85.0,,2023,1106178.2023.11.6,1106178,,,,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,7,BC,,,2023-11-07 00:00:00,,,8.4,0.0,,10.2,,,6.7,9.6,PITT MEADOWS CS,,11,,12.4,50.0,,2023,1106178.2023.11.7,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,8,BC,,,2023-11-08 00:00:00,,,10.5,0.0,,1.0,,,5.4,7.5,PITT MEADOWS CS,,11,,9.5,89.0,,2023,1106178.2023.11.8,1106178,,,,93.0,5.0
-122.69002111111112,49.20832333333333,,,8.0,,,9,BC,,,2023-11-09 00:00:00,,33.0,10.3,0.0,,7.0,,,3.5,7.7,PITT MEADOWS CS,,11,,12.0,54.0,,2023,1106178.2023.11.9,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,10,BC,,,2023-11-10 00:00:00,,,9.7,0.0,,12.8,,,6.5,8.3,PITT MEADOWS CS,,11,,10.2,76.0,,2023,1106178.2023.11.10,1106178,,,,95.0,5.0
-122.69002111111112,49.20832333333333,,,16.0,,,11,BC,,,2023-11-11 00:00:00,,73.0,9.1,0.0,,19.0,,,6.1,8.9,PITT MEADOWS CS,,11,,11.8,67.0,,2023,1106178.2023.11.11,1106178,,,,94.0,5.0
-122.69002111111112,49.20832333333333,,,,,,12,BC,,,2023-11-12 00:00:00,,,11.5,0.0,,10.1,,,3.7,6.5,PITT MEADOWS CS,,11,,9.3,78.0,,2023,1106178.2023.11.12,1106178,,,,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,13,BC,,,2023-11-13 00:00:00,,,11.3,0.0,,4.4,,,2.1,6.7,PITT MEADOWS CS,,11,,11.3,64.0,,2023,1106178.2023.11.13,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,14,BC,,,2023-11-14 00:00:00,,,12.8,0.0,,0.0,,,0.1,5.2,PITT MEADOWS CS,,11,,10.4,62.0,,2023,1106178.2023.11.14,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,15,BC,,,2023-11-15 00:00:00,,,13.2,0.0,,0.1,,,1.7,4.8,PITT MEADOWS CS,,11,,7.9,77.0,,2023,1106178.2023.11.15,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,16,BC,,,2023-11-16 00:00:00,,,14.2,0.0,,0.1,,,-1.7,3.8,PITT MEADOWS CS,,11,,9.3,57.0,,2023,1106178.2023.11.16,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,17,BC,,,2023-11-17 00:00:00,,,13.0,0.0,,0.0,,,-0.8,5.0,PITT MEADOWS CS,,11,,10.7,49.0,,2023,1106178.2023.11.17,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,18,BC,,,2023-11-18 00:00:00,,,11.5,0.0,,0.2,,,0.0,6.5,PITT MEADOWS CS,,11,,13.0,57.0,,2023,1106178.2023.11.18,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,19,BC,,,2023-11-19 00:00:00,,,10.5,0.0,,11.1,,,4.0,7.5,PITT MEADOWS CS,,11,,10.9,60.0,,2023,1106178.2023.11.19,1106178,,,,95.0,5.0
-122.69002111111112,49.20832333333333,,,,,,20,BC,,,2023-11-20 00:00:00,,,12.1,0.0,,0.0,,,2.3,5.9,PITT MEADOWS CS,,11,,9.6,64.0,,2023,1106178.2023.11.20,1106178,,,,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,21,BC,,,2023-11-21 00:00:00,,,13.6,0.0,,8.3,,,0.7,4.4,PITT MEADOWS CS,,11,,8.2,79.0,,2023,1106178.2023.11.21,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,22,BC,,,2023-11-22 00:00:00,,,11.5,0.0,,1.3,,,4.3,6.5,PITT MEADOWS CS,,11,,8.8,79.0,,2023,1106178.2023.11.22,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,23,BC,,,2023-11-23 00:00:00,,,13.2,0.0,,0.0,,,-0.6,4.8,PITT MEADOWS CS,,11,,10.3,61.0,,2023,1106178.2023.11.23,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,24,BC,,,2023-11-24 00:00:00,,,14.0,0.0,,0.0,,,-1.9,4.0,PITT MEADOWS CS,,11,,9.9,52.0,,2023,1106178.2023.11.24,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,25,BC,,,2023-11-25 00:00:00,,,14.3,0.0,,0.0,,,-1.9,3.7,PITT MEADOWS CS,,11,,9.2,61.0,,2023,1106178.2023.11.25,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,26,BC,,,2023-11-26 00:00:00,,,16.3,0.0,,0.0,,,-1.8,1.7,PITT MEADOWS CS,,11,,5.3,85.0,,2023,1106178.2023.11.26,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,27,BC,,,2023-11-27 00:00:00,,,16.2,0.0,,0.0,,,-0.3,1.8,PITT MEADOWS CS,,11,,3.9,99.0,,2023,1106178.2023.11.27,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,28,BC,,,2023-11-28 00:00:00,,,17.0,0.0,,0.0,,,-0.7,1.0,PITT MEADOWS CS,,11,,2.7,99.0,,2023,1106178.2023.11.28,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,29,BC,,,2023-11-29 00:00:00,,,17.0,0.0,,0.0,,,-1.0,1.0,PITT MEADOWS CS,,11,,3.1,98.0,,2023,1106178.2023.11.29,1106178,,,,100.0,5.0
-122.69002111111112,49.20832333333333,,,,,,30,BC,,,2023-11-30 00:00:00,,,17.1,0.0,,5.6,,,-2.5,0.9,PITT MEADOWS CS,,11,,4.2,87.0,,2023,1106178.2023.11.30,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,1,BC,,,2023-12-01 00:00:00,,,14.1,0.0,,19.5,,,2.8,3.9,PITT MEADOWS CS,,12,,5.0,92.0,,2023,1106178.2023.12.1,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,20.0,,,2,BC,,,2023-12-02 00:00:00,,33.0,11.5,0.0,,24.2,,,2.8,6.5,PITT MEADOWS CS,,12,,10.2,68.0,,2023,1106178.2023.12.2,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,3,BC,,,2023-12-03 00:00:00,,,12.0,0.0,,8.7,,,4.7,6.0,PITT MEADOWS CS,,12,,7.3,91.0,,2023,1106178.2023.12.3,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,1.0,,,4,BC,,,2023-12-04 00:00:00,,31.0,11.5,0.0,,71.5,,,4.6,6.5,PITT MEADOWS CS,,12,,8.3,92.0,,2023,1106178.2023.12.4,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,5,BC,,,2023-12-05 00:00:00,,,8.1,0.0,,22.2,,,7.8,9.9,PITT MEADOWS CS,,12,,12.1,88.0,,2023,1106178.2023.12.5,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,6,BC,,,2023-12-06 00:00:00,,,9.5,0.0,,5.7,,,7.8,8.5,PITT MEADOWS CS,,12,,9.1,92.0,,2023,1106178.2023.12.6,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,7,BC,,,2023-12-07 00:00:00,,,11.3,0.0,,15.9,,,5.6,6.7,PITT MEADOWS CS,,12,,7.8,84.0,,2023,1106178.2023.12.7,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,8,BC,,,2023-12-08 00:00:00,,,13.7,0.0,,1.7,,,1.1,4.3,PITT MEADOWS CS,,12,,7.5,69.0,,2023,1106178.2023.12.8,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,9,BC,,,2023-12-09 00:00:00,,,15.2,0.0,,24.2,,,0.6,2.8,PITT MEADOWS CS,,12,,5.1,76.0,,2023,1106178.2023.12.9,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,10,BC,,,2023-12-10 00:00:00,,,12.8,0.0,,21.6,,,3.2,5.2,PITT MEADOWS CS,,12,,7.2,96.0,,2023,1106178.2023.12.10,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,11,BC,,,2023-12-11 00:00:00,,,12.0,0.0,,0.2,,,4.8,6.0,PITT MEADOWS CS,,12,,7.2,93.0,,2023,1106178.2023.12.11,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,12,BC,,,2023-12-12 00:00:00,,,14.8,0.0,,0.0,,,1.5,3.2,PITT MEADOWS CS,,12,,5.0,93.0,,2023,1106178.2023.12.12,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,13,BC,,,2023-12-13 00:00:00,,,14.9,0.0,,0.1,,,-0.3,3.1,PITT MEADOWS CS,,12,,6.5,89.0,,2023,1106178.2023.12.13,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,14,BC,,,2023-12-14 00:00:00,,,11.9,0.0,,5.3,,,5.1,6.1,PITT MEADOWS CS,,12,,7.1,91.0,,2023,1106178.2023.12.14,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,15,BC,,,2023-12-15 00:00:00,,,10.1,0.0,,5.2,,,4.9,7.9,PITT MEADOWS CS,,12,,10.9,78.0,,2023,1106178.2023.12.15,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,16,BC,,,2023-12-16 00:00:00,,,11.4,0.0,,0.0,,,3.5,6.6,PITT MEADOWS CS,,12,,9.7,79.0,,2023,1106178.2023.12.16,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,17,BC,,,2023-12-17 00:00:00,,,11.5,0.0,,0.0,,,3.6,6.5,PITT MEADOWS CS,,12,,9.4,83.0,,2023,1106178.2023.12.17,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,18,BC,,,2023-12-18 00:00:00,,,12.0,0.0,,1.7,,,4.0,6.0,PITT MEADOWS CS,,12,,8.0,94.0,,2023,1106178.2023.12.18,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,19,BC,,,2023-12-19 00:00:00,,,9.4,0.0,,7.6,,,6.8,8.6,PITT MEADOWS CS,,12,,10.4,94.0,,2023,1106178.2023.12.19,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,20,BC,,,2023-12-20 00:00:00,,,7.9,0.0,,2.8,,,8.9,10.1,PITT MEADOWS CS,,12,,11.3,90.0,,2023,1106178.2023.12.20,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,21,BC,,,2023-12-21 00:00:00,,,8.6,0.0,,6.6,,,8.4,9.4,PITT MEADOWS CS,,12,,10.3,93.0,,2023,1106178.2023.12.21,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,22,BC,,,2023-12-22 00:00:00,,,12.1,0.0,,8.3,,,2.0,5.9,PITT MEADOWS CS,,12,,9.8,66.0,,2023,1106178.2023.12.22,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,23,BC,,,2023-12-23 00:00:00,,,14.6,0.0,,0.0,,,-0.1,3.4,PITT MEADOWS CS,,12,,6.8,66.0,,2023,1106178.2023.12.23,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,24,BC,,,2023-12-24 00:00:00,,,15.6,0.0,,0.1,,,-1.5,2.4,PITT MEADOWS CS,,12,,6.3,68.0,,2023,1106178.2023.12.24,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,25,BC,,,2023-12-25 00:00:00,,,11.1,0.0,,11.4,,,4.1,6.9,PITT MEADOWS CS,,12,,9.7,82.0,,2023,1106178.2023.12.25,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,16.0,,,26,BC,,,2023-12-26 00:00:00,,47.0,9.6,0.0,,1.3,,,3.6,8.4,PITT MEADOWS CS,,12,,13.2,68.0,,2023,1106178.2023.12.26,1106178,,,,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,27,BC,,,2023-12-27 00:00:00,,,9.2,0.0,,0.6,,,6.3,8.8,PITT MEADOWS CS,,12,,11.2,72.0,,2023,1106178.2023.12.27,1106178,,,,89.0,5.0
-122.69002111111112,49.20832333333333,,,12.0,,,28,BC,,,2023-12-28 00:00:00,,39.0,6.8,0.0,,1.6,,,9.3,11.2,PITT MEADOWS CS,,12,,13.2,61.0,,2023,1106178.2023.12.28,1106178,,,,93.0,5.0
-122.69002111111112,49.20832333333333,,,,,,29,BC,,,2023-12-29 00:00:00,,,8.2,0.0,,0.1,,,6.8,9.8,PITT MEADOWS CS,,12,,12.7,74.0,,2023,1106178.2023.12.29,1106178,,,,93.0,5.0
-122.69002111111112,49.20832333333333,,,,,,30,BC,,,2023-12-30 00:00:00,,,7.4,0.0,,11.6,,,8.8,10.6,PITT MEADOWS CS,,12,,12.3,74.0,,2023,1106178.2023.12.30,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,31,BC,,,2023-12-31 00:00:00,,,10.1,0.0,,1.6,,,6.4,7.9,PITT MEADOWS CS,,12,,9.5,87.0,,2023,1106178.2023.12.31,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,1,BC,,,2024-01-01 00:00:00,,,13.3,0.0,,0.0,,,1.9,4.7,PITT MEADOWS CS,,1,,7.5,82.0,,2024,1106178.2024.1.1,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,2,BC,,,2024-01-02 00:00:00,,,12.7,0.0,,5.9,,,3.5,5.3,PITT MEADOWS CS,,1,,7.1,85.0,,2024,1106178.2024.1.2,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,3,BC,,,2024-01-03 00:00:00,,,10.5,0.0,,2.2,,,5.8,7.5,PITT MEADOWS CS,,1,,9.2,89.0,,2024,1106178.2024.1.3,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,4,BC,,,2024-01-04 00:00:00,,,12.4,0.0,,18.9,,,3.4,5.6,PITT MEADOWS CS,,1,,7.8,91.0,,2024,1106178.2024.1.4,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,14.0,,,5,BC,,,2024-01-05 00:00:00,,31.0,12.2,0.0,,12.7,,,3.8,5.8,PITT MEADOWS CS,,1,,7.9,80.0,,2024,1106178.2024.1.5,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,26.0,,,6,BC,,,2024-01-06 00:00:00,,33.0,12.8,0.0,,12.7,,,2.6,5.2,PITT MEADOWS CS,,1,,7.8,70.0,,2024,1106178.2024.1.6,1106178,,,,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,7,BC,,,2024-01-07 00:00:00,,,15.5,0.0,,0.0,,,0.0,2.5,PITT MEADOWS CS,,1,,5.1,67.0,,2024,1106178.2024.1.7,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,8,BC,,,2024-01-08 00:00:00,,,17.0,0.0,,28.2,,,-0.5,1.0,PITT MEADOWS CS,,1,,2.4,92.0,,2024,1106178.2024.1.8,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,19.0,,,9,BC,,,2024-01-09 00:00:00,,49.0,12.4,0.0,,12.1,,,1.5,5.6,PITT MEADOWS CS,,1,,9.7,62.0,,2024,1106178.2024.1.9,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,10,BC,,,2024-01-10 00:00:00,,,14.1,0.0,,0.3,,,2.1,3.9,PITT MEADOWS CS,,1,,5.7,78.0,,2024,1106178.2024.1.10,1106178,,,,90.0,5.0
-122.69002111111112,49.20832333333333,,,27.0,,,11,BC,,,2024-01-11 00:00:00,,40.0,19.3,0.0,,0.5,,,-7.4,-1.3,PITT MEADOWS CS,,1,,4.9,43.0,,2024,1106178.2024.1.11,1106178,,,,77.0,5.0
-122.69002111111112,49.20832333333333,,,10.0,,,12,BC,,,2024-01-12 00:00:00,,44.0,28.2,0.0,,0.9,,,-13.1,-10.2,PITT MEADOWS CS,,1,,-7.3,29.0,,2024,1106178.2024.1.12,1106178,,,,45.0,5.0
-122.69002111111112,49.20832333333333,,,,,,13,BC,,,2024-01-13 00:00:00,,,27.0,0.0,,0.0,,,-13.4,-9.0,PITT MEADOWS CS,,1,,-4.7,40.0,,2024,1106178.2024.1.13,1106178,,,,63.0,5.0
-122.69002111111112,49.20832333333333,,,,,,14,BC,,,2024-01-14 00:00:00,,,24.3,0.0,,0.0,,,-10.8,-6.3,PITT MEADOWS CS,,1,,-1.7,46.0,,2024,1106178.2024.1.14,1106178,,,,80.0,5.0
-122.69002111111112,49.20832333333333,,,,,,15,BC,,,2024-01-15 00:00:00,,,22.5,0.0,,0.0,,,-9.4,-4.5,PITT MEADOWS CS,,1,,0.4,59.0,,2024,1106178.2024.1.15,1106178,,,,90.0,5.0
-122.69002111111112,49.20832333333333,,,,,,16,BC,,,2024-01-16 00:00:00,,,20.7,0.0,,0.0,,,-6.6,-2.7,PITT MEADOWS CS,,1,,1.2,65.0,,2024,1106178.2024.1.16,1106178,,,0.0,92.0,5.0
-122.69002111111112,49.20832333333333,,,,,,17,BC,,,2024-01-17 00:00:00,,,20.0,0.0,,24.2,,,-3.2,-2.0,PITT MEADOWS CS,,1,,-0.8,71.0,,2024,1106178.2024.1.17,1106178,,,2.0,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,18,BC,,,2024-01-18 00:00:00,,,19.3,0.0,,11.1,,,-3.4,-1.3,PITT MEADOWS CS,,1,,0.8,59.0,,2024,1106178.2024.1.18,1106178,,,24.0,89.0,5.0
-122.69002111111112,49.20832333333333,,,,,,19,BC,,,2024-01-19 00:00:00,,,17.0,0.0,,22.9,,,0.1,1.0,PITT MEADOWS CS,,1,,1.8,77.0,,2024,1106178.2024.1.19,1106178,,,20.0,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,20,BC,,,2024-01-20 00:00:00,,,15.9,0.0,,0.0,,,0.7,2.1,PITT MEADOWS CS,,1,,3.5,97.0,,2024,1106178.2024.1.20,1106178,,,11.0,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,21,BC,,,2024-01-21 00:00:00,,,14.2,0.0,,18.6,,,1.1,3.8,PITT MEADOWS CS,,1,,6.5,93.0,,2024,1106178.2024.1.21,1106178,,,6.0,99.0,5.0
-122.69002111111112,49.20832333333333,,,,M,,22,BC,M,,2024-01-22 00:00:00,M,,,,M,,,M,,,PITT MEADOWS CS,M,1,M,,,M,2024,1106178.2024.1.22,1106178,M,M,0.0,,5.0
-122.69002111111112,49.20832333333333,,,,,,23,BC,,,2024-01-23 00:00:00,,,11.8,0.0,,25.8,,,4.7,6.2,PITT MEADOWS CS,,1,,7.7,98.0,,2024,1106178.2024.1.23,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,24,BC,,,2024-01-24 00:00:00,,,12.7,0.0,,13.2,,,4.0,5.3,PITT MEADOWS CS,,1,,6.7,92.0,,2024,1106178.2024.1.24,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,25,BC,,,2024-01-25 00:00:00,,,11.8,0.0,,12.8,,,5.5,6.2,PITT MEADOWS CS,,1,,6.9,92.0,,2024,1106178.2024.1.25,1106178,,,0.0,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,26,BC,,,2024-01-26 00:00:00,,,9.7,0.0,,8.9,,,5.9,8.3,PITT MEADOWS CS,,1,,10.7,80.0,,2024,1106178.2024.1.26,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,27,BC,,,2024-01-27 00:00:00,,,9.0,0.0,,45.3,,,7.4,9.0,PITT MEADOWS CS,,1,,10.5,96.0,,2024,1106178.2024.1.27,1106178,,,0.0,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,28,BC,,,2024-01-28 00:00:00,,,7.3,0.0,,19.2,,,9.3,10.7,PITT MEADOWS CS,,1,,12.2,92.0,,2024,1106178.2024.1.28,1106178,,,0.0,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,29,BC,,,2024-01-29 00:00:00,,,6.7,0.0,,0.0,,,10.2,11.3,PITT MEADOWS CS,,1,,12.4,89.0,,2024,1106178.2024.1.29,1106178,,,0.0,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,30,BC,,,2024-01-30 00:00:00,,,6.2,0.0,,1.1,,,9.5,11.8,PITT MEADOWS CS,,1,,14.1,73.0,,2024,1106178.2024.1.30,1106178,,,0.0,97.0,5.0
-122.69002111111112,49.20832333333333,,,2.0,,,31,BC,,,2024-01-31 00:00:00,,31.0,6.7,0.0,,17.7,,,9.8,11.3,PITT MEADOWS CS,,1,,12.9,82.0,,2024,1106178.2024.1.31,1106178,,,0.0,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,1,BC,,,2024-02-01 00:00:00,,,7.5,0.0,,3.2,,,9.3,10.5,PITT MEADOWS CS,,2,,11.7,85.0,,2024,1106178.2024.2.1,1106178,,,0.0,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,2,BC,,,2024-02-02 00:00:00,,,8.6,0.0,,0.1,,,7.3,9.4,PITT MEADOWS CS,,2,,11.5,80.0,,2024,1106178.2024.2.2,1106178,,,0.0,94.0,5.0
-122.69002111111112,49.20832333333333,,,,,,3,BC,,,2024-02-03 00:00:00,,,11.9,0.0,,0.0,,,2.3,6.1,PITT MEADOWS CS,,2,,9.8,77.0,,2024,1106178.2024.2.3,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,4,BC,,,2024-02-04 00:00:00,,,11.3,0.0,,0.0,,,2.1,6.7,PITT MEADOWS CS,,2,,11.4,52.0,,2024,1106178.2024.2.4,1106178,,,,99.0,5.0
-122.69002111111112,49.20832333333333,,,,,,5,BC,,,2024-02-05 00:00:00,,,13.7,0.0,,0.0,,,0.5,4.3,PITT MEADOWS CS,,2,,8.1,74.0,,2024,1106178.2024.2.5,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,6,BC,,,2024-02-06 00:00:00,,,11.4,0.0,,0.0,,,3.9,6.6,PITT MEADOWS CS,,2,,9.3,59.0,,2024,1106178.2024.2.6,1106178,,,,95.0,5.0
-122.69002111111112,49.20832333333333,,,,,,7,BC,,,2024-02-07 00:00:00,,,13.4,0.0,,0.0,,,-0.5,4.6,PITT MEADOWS CS,,2,,9.8,64.0,,2024,1106178.2024.2.7,1106178,,,,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,8,BC,,,2024-02-08 00:00:00,,,11.7,0.0,,0.0,,,4.1,6.3,PITT MEADOWS CS,,2,,8.5,62.0,,2024,1106178.2024.2.8,1106178,,,,94.0,5.0
-122.69002111111112,49.20832333333333,,,,,,9,BC,,,2024-02-09 00:00:00,,,13.9,0.0,,0.0,,,-0.7,4.1,PITT MEADOWS CS,,2,,9.0,54.0,,2024,1106178.2024.2.9,1106178,,,,96.0,5.0
-122.69002111111112,49.20832333333333,,,,,,10,BC,,,2024-02-10 00:00:00,,,12.8,0.0,,0.0,,,1.6,5.2,PITT MEADOWS CS,,2,,8.8,57.0,,2024,1106178.2024.2.10,1106178,,,,94.0,5.0
-122.69002111111112,49.20832333333333,,,,,,11,BC,,,2024-02-11 00:00:00,,,12.6,0.0,,30.3,,,4.8,5.4,PITT MEADOWS CS,,2,,6.1,82.0,,2024,1106178.2024.2.11,1106178,,,,97.0,5.0
-122.69002111111112,49.20832333333333,,,,,,12,BC,,,2024-02-12 00:00:00,,,10.2,0.0,,13.2,,,3.4,7.8,PITT MEADOWS CS,,2,,12.3,63.0,,2024,1106178.2024.2.12,1106178,,,,98.0,5.0
-122.69002111111112,49.20832333333333,,,,,,13,BC,,,2024-02-13 00:00:00,,,11.4,0.0,,0.0,,,1.0,6.6,PITT MEADOWS CS,,2,,12.1,23.0,,2024,1106178.2024.2.13,1106178,,,,99.0,5.0
